f1,f2,f3,f4,f5,num,validation
房地产开发住宅投资额(亿元),普通小学学校数(所),建筑业企业从业人员(万人),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),35,0.738086828845
新注册民用汽车拥有量(万辆),艺术表演团体演出场次(万场次),国内外观设计专利申请受理量(项),国家重点优抚对象(万人),小学生师比(教师人数=1),977,0.738044035353
城镇住宅投资(亿元),普通小学学校数(所),内资建筑业企业从业人员(万人),内地居民初婚登记(万人),小学生师比(教师人数=1),273,0.737944830405
房地产开发住宅投资额(亿元),国有建筑业房屋施工面积(万平方米),建筑业城镇单位就业人员(万人),农村卫生机构床位数(万张),小学生师比(教师人数=1),1151,0.737673698793
房地产业全社会固定资产投资(亿元),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),普通小学在校学生数(万人),小学生师比(教师人数=1),781,0.737378123191
全社会住宅投资(亿元),艺术表演团体国内演出场次(千场次),中国公民收养登记数(件),国家重点优抚对象(万人),政府办医院病床工作日(日),1123,0.737366954439
房地产业全社会固定资产投资(亿元),特殊教育毕业生数(万人),建筑业城镇单位就业人员(万人),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),2493,0.737186148365
商品房销售面积(万平方米),村民委员会职工人数(人),建筑业城镇单位就业人员(万人),初中招生数(万人),小学生师比(教师人数=1),1039,0.737148988607
1-5亿元房地产开发投资额(亿元),特殊教育招生数(万人),建筑业城镇单位就业人员(万人),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),3179,0.737142742975
房地产开发住宅投资额(亿元),特殊教育招生数(万人),中国公民收养登记数(件),普通高等学校专科招生数(万人),小学生师比(教师人数=1),350,0.737042285166
固定资产投资(不含农户)住宅施工面积(万平方米),农村集中供养五保人数(万人),城镇单位就业人员平均工资(元),国家重点优抚对象(万人),小学生师比(教师人数=1),1078,0.736914159492
房地产开发住宅投资额(亿元),特殊教育毕业生数(万人),建筑业城镇单位就业人员(万人),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),1142,0.736888330081
房地产住宅投资(亿元),自治组织单位数(个),建筑业企业从业人员(万人),普通高等学校专科招生数(万人),小学生师比(教师人数=1),2516,0.736795015457
福利彩票销售额(亿元),机动脱粒机数量(台),内资建筑业企业从业人员(万人),普通高中专任教师数(万人),小学生师比(教师人数=1),661,0.736779677335
全社会住宅投资(亿元),乡村医生和卫生员数(万人),国内外观设计专利申请受理量(项),镇数(个),小学生师比(教师人数=1),2686,0.736295830199
1-5亿元房地产开发投资额(亿元),新注册民用中型载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),乡村人口(万人),小学生师比(教师人数=1),1332,0.736277771797
商品房销售面积(万平方米),国有建筑业房屋施工面积(万平方米),建筑业城镇单位就业人员(万人),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),1313,0.73563131207
房地产开发企业其他用途新开工房屋面积(万平方米),农村集中供养五保人数(万人),建筑业城镇单位就业人员(万人),内地居民登记结婚(万对),小学生师比(教师人数=1),2746,0.735591886257
固定资产投资(不含农户)(亿元),艺术表演团体演出场次(万场次),办公楼销售额(亿元),国家重点优抚对象(万人),小学生师比(教师人数=1),2203,0.735513166579
房地产开发住宅投资额(亿元),村民委员会职工人数(人),城镇居民医疗保险基金累计结余(万元),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),2474,0.735470187569
全社会住宅投资(亿元),普通小学学校数(所),建筑业企业从业人员(万人),结婚登记(万对),小学生师比(教师人数=1),1931,0.735455561471
固定资产投资(不含农户)住宅施工面积(万平方米),艺术表演团体国内演出场次(千场次),办公楼销售额(亿元),国家重点优抚对象(万人),政府办医院病床使用率(%),2144,0.735425089705
固定资产投资(不含农户)住宅施工面积(万平方米),艺术表演团体国内演出场次(千场次),办公楼销售额(亿元),国家重点优抚对象(万人),政府办医院病床使用率(%),2142,0.735425089705
固定资产投资(不含农户)房屋施工面积(万平方米),农村集中供养五保人数(万人),建筑业城镇单位就业人员(万人),普通高中教职工数(万人),小学生师比(教师人数=1),2738,0.73517958218
新注册民用汽车拥有量(万辆),农村集中供养五保人数(万人),建筑业城镇单位就业人员(万人),普通高中专任教师数(万人),小学生师比(教师人数=1),2742,0.735088991936
房地产住宅投资(亿元),特殊教育招生数(万人),内资建筑业企业从业人员(万人),普通高中专任教师数(万人),小学生师比(教师人数=1),869,0.734775855232
全社会住宅投资(亿元),村民委员会数(个),家庭儿童收养登记总数(件),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),1584,0.734476399787
房地产住宅投资(亿元),艺术表演团体演出场次(万场次),城镇居民基本医疗保险年末参保人数(万人),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),3093,0.73441726035
福利彩票销售额(亿元),自动气象站站点个数(个),建筑业城镇单位就业人员(万人),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),2263,0.734335669961
房地产开发住宅投资额(亿元),特殊教育毕业生数(万人),国内外观设计专利申请受理量(项),国家重点优抚对象(万人),小学生师比(教师人数=1),1252,0.73428855391
房地产业全社会固定资产投资(亿元),特殊教育毕业生数(万人),建筑业城镇单位就业人员(万人),普通高中教职工数(万人),小学生师比(教师人数=1),2174,0.734145288648
房地产开发住宅投资额(亿元),乡镇数(个),建筑业城镇单位就业人员(万人),普通小学专任教师数(万人),小学生师比(教师人数=1),2531,0.734045324338
教育城镇单位就业人员工资总额(亿元),机动脱粒机数量(台),内资建筑业企业从业人员(万人),普通高中在校学生数(万人),小学生师比(教师人数=1),97,0.733985917503
房地产业全社会固定资产投资(亿元),特殊教育在校学生数(万人),城镇单位就业人员平均工资(元),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),2601,0.73369929368
商品房销售面积(万平方米),农村集中供养五保人数(万人),建筑业城镇单位就业人员(万人),初中招生数(万人),小学生师比(教师人数=1),1048,0.733685354469
福利彩票销售额(亿元),农村集中供养五保人数(万人),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1985,0.733588070822
1-5亿元房地产开发投资额(亿元),艺术表演团体演出场次(万场次),城镇居民医疗保险基金收入(万元),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),839,0.733473995222
房地产住宅投资(亿元),机动脱粒机数量(台),家庭儿童收养登记总数(件),国家重点优抚对象(万人),小学生师比(教师人数=1),2889,0.733394025431
房地产开发住宅投资额(亿元),自动气象站站点个数(个),建筑业城镇单位就业人员(万人),初中招生数(万人),小学生师比(教师人数=1),1146,0.733223327607
全社会固定资产投资中其他资金(亿元),艺术表演团体国内演出场次(千场次),建筑业城镇单位就业人员(万人),乡村人口(万人),小学生师比(教师人数=1),1628,0.733090316418
固定资产投资(不含农户)住宅施工面积(万平方米),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),国家重点优抚对象(万人),小学生师比(教师人数=1),3116,0.73302915978
1-5亿元房地产开发投资额(亿元),机动脱粒机数量(台),家庭儿童收养登记总数(件),国家重点优抚对象(万人),小学生师比(教师人数=1),2888,0.732969909123
福利彩票销售额(亿元),农村集中供养五保人数(万人),内资建筑业企业从业人员(万人),结婚登记(万对),小学生师比(教师人数=1),1599,0.73291407623
房地产住宅投资(亿元),特殊教育毕业生数(万人),国内外观设计专利申请受理量(项),结婚登记(万对),小学生师比(教师人数=1),2224,0.732861347631
全社会住宅投资(亿元),机动脱粒机数量(台),内资建筑业企业从业人员(万人),普通高中学校数(所),小学生师比(教师人数=1),1888,0.732833104167
全社会住宅投资(亿元),机动脱粒机数量(台),内资建筑业企业从业人员(万人),普通高中学校数(所),小学生师比(教师人数=1),1892,0.732833104167
全社会住宅投资(亿元),机动脱粒机数量(台),内资建筑业企业从业人员(万人),普通高中学校数(所),小学生师比(教师人数=1),1889,0.732833104167
商品房销售面积(万平方米),特殊教育毕业生数(万人),家庭儿童收养登记总数(件),普通高中在校学生数(万人),小学生师比(教师人数=1),350,0.732785868057
房地产开发住宅投资额(亿元),农村集中供养五保人数(万人),城镇单位就业人员平均工资(元),镇数(个),小学生师比(教师人数=1),2163,0.73276265898
全社会住宅投资(亿元),普通小学学校数(所),建筑业城镇单位就业人员(万人),初中学校数(所),小学生师比(教师人数=1),1348,0.732628868552
固定资产投资(不含农户)住宅施工面积(万平方米),农村集中供养五保人数(万人),中国公民收养登记数(件),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),926,0.732509952482
全社会固定资产投资中其他资金(亿元),特殊教育招生数(万人),国内外观设计专利申请受理量(项),普通高中在校学生数(万人),小学生师比(教师人数=1),504,0.732496761691
房地产住宅投资(亿元),自动气象站站点个数(个),建筑业城镇单位就业人员(万人),普通小学专任教师数(万人),小学生师比(教师人数=1),2955,0.732458617083
